x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+45.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+2.7503140E+00
+45.2500E-03,+5.0373743E+00,-201.0050E-03,-25.1256E-03,+2.7503140E+00
+45.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+2.7754396E+00
+45.7500E-03,+5.0373743E+00,-263.8191E-03,+0.0E+00,+2.9513190E+00
+46.0000E-03,+5.0373743E+00,-201.0050E-03,-75.3769E-03,+2.9513190E+00
+46.2500E-03,+5.0373743E+00,-201.0050E-03,-25.1256E-03,+2.9513190E+00
+46.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+2.9513190E+00
+46.7500E-03,+5.0373743E+00,-201.0050E-03,-62.8141E-03,+2.9513190E+00
+47.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+2.9513190E+00
+47.2500E-03,+5.0373743E+00,-201.0050E-03,-163.3166E-03,+3.1523241E+00
+47.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.1397613E+00
+47.7500E-03,+5.0373743E+00,-201.0050E-03,-125.6281E-03,+3.1523241E+00
+48.0000E-03,+5.0373743E+00,-402.0101E-03,-201.0050E-03,+3.1523241E+00
+48.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.1523241E+00
+48.5000E-03,+5.0373743E+00,-213.5678E-03,-175.8794E-03,+3.1774497E+00
+48.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.3533291E+00
+49.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.1523241E+00
+49.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.3282035E+00
+49.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.3533291E+00
+49.7500E-03,+5.0373743E+00,-201.0050E-03,-125.6281E-03,+3.3533291E+00
+50.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.3533291E+00
+50.2500E-03,+5.2132537E+00,-402.0101E-03,-25.1256E-03,+3.5292085E+00
+50.5000E-03,+5.0373743E+00,-201.0050E-03,-175.8794E-03,+3.5417713E+00
+50.7500E-03,+5.0373743E+00,-263.8191E-03,-125.6281E-03,+3.5543341E+00
+51.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.5543341E+00
+51.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.5543341E+00
+51.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.5543341E+00
+51.7500E-03,+5.0373743E+00,-326.6332E-03,-201.0050E-03,+3.6925251E+00
+52.0000E-03,+4.9619974E+00,-201.0050E-03,-201.0050E-03,+3.7553391E+00
+52.2500E-03,+5.0373743E+00,-201.0050E-03,-25.1256E-03,+3.7302135E+00
+52.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.7553391E+00
+52.7500E-03,+5.1755653E+00,-201.0050E-03,-125.6281E-03,+3.7553391E+00
+53.0000E-03,+5.0373743E+00,-314.0704E-03,-113.0653E-03,+3.7553391E+00
+53.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.7553391E+00
+53.5000E-03,+5.0373743E+00,-213.5678E-03,-201.0050E-03,+3.7553391E+00
+53.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.9563442E+00
+54.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.9563442E+00
+54.2500E-03,+5.0373743E+00,-364.3216E-03,-163.3166E-03,+3.9563442E+00
+54.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.9563442E+00
+54.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.9563442E+00
+55.0000E-03,+5.0373743E+00,-201.0050E-03,-113.0653E-03,+4.0442839E+00
+55.2500E-03,+5.0373743E+00,-201.0050E-03,-163.3166E-03,+3.9563442E+00
+55.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+3.9814698E+00
+55.7500E-03,+5.0373743E+00,-201.0050E-03,-62.8141E-03,+4.1573492E+00
+56.0000E-03,+5.0373743E+00,-276.3819E-03,-201.0050E-03,+4.1573492E+00
+56.2500E-03,+5.0373743E+00,-201.0050E-03,-163.3166E-03,+4.1573492E+00
+56.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.1573492E+00
+56.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.2327261E+00
+57.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.2829773E+00
+57.2500E-03,+5.0373743E+00,-201.0050E-03,+0.0E+00,+4.1950376E+00
+57.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.3457914E+00
+57.7500E-03,+5.0373743E+00,-326.6332E-03,-201.0050E-03,+4.3583542E+00
+58.0000E-03,+5.0373743E+00,-402.0101E-03,-201.0050E-03,+4.3583542E+00
+58.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.3583542E+00
+58.5000E-03,+5.2258165E+00,-201.0050E-03,-201.0050E-03,+4.5467964E+00
+58.7500E-03,+5.1127512E+00,-201.0050E-03,-201.0050E-03,+4.3583542E+00
+59.0000E-03,+5.0373743E+00,-276.3819E-03,+0.0E+00,+4.4839824E+00
+59.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.3960427E+00
+59.5000E-03,+5.2258165E+00,-201.0050E-03,-201.0050E-03,+4.5593593E+00
+59.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.5593593E+00
+60.0000E-03,+5.0373743E+00,-276.3819E-03,-201.0050E-03,+4.5593593E+00
+60.2500E-03,+5.0373743E+00,-201.0050E-03,-25.1256E-03,+4.5593593E+00
+60.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.5593593E+00
+60.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.5593593E+00
+61.0000E-03,+5.0373743E+00,-314.0704E-03,-113.0653E-03,+4.6849874E+00
+61.2500E-03,+5.2132537E+00,-226.1307E-03,-201.0050E-03,+4.5593593E+00
+61.5000E-03,+5.0373743E+00,-213.5678E-03,-175.8794E-03,+4.7603643E+00
+61.7500E-03,+5.1127512E+00,-201.0050E-03,-62.8141E-03,+4.6975502E+00
+62.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.6472990E+00
+62.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.7603643E+00
+62.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.7603643E+00
+62.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.7603643E+00
+63.0000E-03,+5.0373743E+00,-402.0101E-03,-75.3769E-03,+4.7603643E+00
+63.2500E-03,+5.0373743E+00,-364.3216E-03,-201.0050E-03,+4.7603643E+00
+63.5000E-03,+5.2258165E+00,-201.0050E-03,-201.0050E-03,+4.7603643E+00
+63.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.7603643E+00
+64.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.7603643E+00
+64.2500E-03,+5.0373743E+00,-201.0050E-03,-25.1256E-03,+4.7603643E+00
+64.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9488065E+00
+64.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.8357412E+00
+65.0000E-03,+5.0373743E+00,-201.0050E-03,-75.3769E-03,+4.8483040E+00
+65.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.7980527E+00
+65.5000E-03,+5.0373743E+00,-376.8844E-03,-201.0050E-03,+4.9613693E+00
+65.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.7603643E+00
+66.0000E-03,+5.0373743E+00,-276.3819E-03,-75.3769E-03,+4.8859924E+00
+66.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.7980527E+00
+66.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9488065E+00
+66.7500E-03,+5.0373743E+00,-326.6332E-03,-125.6281E-03,+4.9613693E+00
+67.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+67.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+67.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+67.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+68.0000E-03,+5.0373743E+00,-314.0704E-03,-75.3769E-03,+4.9613693E+00
+68.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+68.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+68.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+69.0000E-03,+5.0373743E+00,-201.0050E-03,-75.3769E-03,+4.9613693E+00
+69.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+69.5000E-03,+5.0373743E+00,-376.8844E-03,-201.0050E-03,+4.9613693E+00
+69.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+70.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+70.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+70.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+70.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+71.0000E-03,+5.0373743E+00,-201.0050E-03,-75.3769E-03,+4.9613693E+00
+71.2500E-03,+5.0373743E+00,-201.0050E-03,-163.3166E-03,+4.9613693E+00
+71.5000E-03,+5.2258165E+00,-402.0101E-03,-201.0050E-03,+4.9613693E+00
+71.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+72.0000E-03,+5.0373743E+00,-314.0704E-03,-201.0050E-03,+4.9613693E+00
+72.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+72.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+72.7500E-03,+5.0373743E+00,-263.8191E-03,-201.0050E-03,+5.0367462E+00
+73.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+73.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+73.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+73.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+74.0000E-03,+5.0373743E+00,-201.0050E-03,-113.0653E-03,+4.9613693E+00
+74.2500E-03,+5.0750628E+00,-201.0050E-03,-163.3166E-03,+4.9613693E+00
+74.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+74.7500E-03,+5.1755653E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+75.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+75.2500E-03,+5.0373743E+00,-226.1307E-03,-201.0050E-03,+4.9613693E+00
+75.5000E-03,+5.0373743E+00,-213.5678E-03,-201.0050E-03,+4.9864949E+00
+75.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+76.0000E-03,+5.0373743E+00,-276.3819E-03,-201.0050E-03,+4.9613693E+00
+76.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+76.5000E-03,+5.0373743E+00,-213.5678E-03,-201.0050E-03,+4.9613693E+00
+76.7500E-03,+5.1755653E+00,-263.8191E-03,-201.0050E-03,+5.0995603E+00
+77.0000E-03,+5.0373743E+00,-201.0050E-03,-75.3769E-03,+4.9613693E+00
+77.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9990577E+00
+77.5000E-03,+5.0373743E+00,-201.0050E-03,-175.8794E-03,+4.9613693E+00
+77.7500E-03,+5.1755653E+00,-263.8191E-03,-201.0050E-03,+5.0995603E+00
+78.0000E-03,+5.0373743E+00,-314.0704E-03,-75.3769E-03,+4.9613693E+00
+78.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9990577E+00
+78.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+78.7500E-03,+5.1755653E+00,-201.0050E-03,-201.0050E-03,+5.0367462E+00
+79.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+79.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+79.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1498115E+00
+79.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+80.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+80.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+80.5000E-03,+5.0373743E+00,-376.8844E-03,-201.0050E-03,+4.9613693E+00
+80.7500E-03,+5.0373743E+00,-326.6332E-03,-201.0050E-03,+4.9613693E+00
+81.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+81.2500E-03,+5.0373743E+00,-364.3216E-03,-201.0050E-03,+5.1372487E+00
+81.5000E-03,+5.0625000E+00,-201.0050E-03,-201.0050E-03,+4.9864949E+00
+81.7500E-03,+5.0373743E+00,-201.0050E-03,-125.6281E-03,+5.0367462E+00
+82.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.0869974E+00
+82.2500E-03,+5.0373743E+00,-364.3216E-03,-163.3166E-03,+4.9990577E+00
+82.5000E-03,+5.0373743E+00,-201.0050E-03,-175.8794E-03,+4.9613693E+00
+82.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.0995603E+00
+83.0000E-03,+5.1253140E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+83.2500E-03,+5.0373743E+00,-201.0050E-03,-25.1256E-03,+4.9613693E+00
+83.5000E-03,+5.0373743E+00,-213.5678E-03,-201.0050E-03,+5.1498115E+00
+83.7500E-03,+5.0373743E+00,-326.6332E-03,-201.0050E-03,+5.0995603E+00
+84.0000E-03,+5.0373743E+00,-201.0050E-03,-75.3769E-03,+5.0869974E+00
+84.2500E-03,+5.0373743E+00,-201.0050E-03,-163.3166E-03,+4.9990577E+00
+84.5000E-03,+5.0373743E+00,-376.8844E-03,-201.0050E-03,+4.9864949E+00
+84.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+85.0000E-03,+5.0373743E+00,-276.3819E-03,-201.0050E-03,+5.0869974E+00
+85.2500E-03,+5.2132537E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+85.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+85.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+86.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+86.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+86.5000E-03,+5.0373743E+00,-201.0050E-03,-12.5628E-03,+4.9613693E+00
+86.7500E-03,+5.0373743E+00,-263.8191E-03,-201.0050E-03,+5.1623743E+00
+87.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+87.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+87.5000E-03,+5.0373743E+00,-201.0050E-03,-12.5628E-03,+4.9613693E+00
+87.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+88.0000E-03,+5.0373743E+00,-201.0050E-03,-113.0653E-03,+5.0493090E+00
+88.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+88.5000E-03,+5.0373743E+00,-201.0050E-03,-175.8794E-03,+5.1498115E+00
+88.7500E-03,+5.0373743E+00,-326.6332E-03,-125.6281E-03,+4.9613693E+00
+89.0000E-03,+5.0373743E+00,-314.0704E-03,-201.0050E-03,+5.1623743E+00
+89.2500E-03,+5.0750628E+00,-201.0050E-03,-163.3166E-03,+4.9613693E+00
+89.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+89.7500E-03,+5.0373743E+00,-326.6332E-03,-201.0050E-03,+5.0995603E+00
+90.0000E-03,+5.0373743E+00,-276.3819E-03,-201.0050E-03,+5.0493090E+00
+90.2500E-03,+5.0373743E+00,-402.0101E-03,-201.0050E-03,+5.1372487E+00
+90.5000E-03,+5.2258165E+00,-376.8844E-03,-201.0050E-03,+5.1623743E+00
+90.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+91.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.0869974E+00
+91.2500E-03,+5.0373743E+00,-226.1307E-03,-201.0050E-03,+4.9613693E+00
+91.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1498115E+00
+91.7500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.0367462E+00
+92.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.0493090E+00
+92.2500E-03,+5.0122487E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+92.5000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+92.7500E-03,+5.0373743E+00,-326.6332E-03,-201.0050E-03,+5.0367462E+00
+93.0000E-03,+4.9243090E+00,-402.0101E-03,-201.0050E-03,+5.0869974E+00
+93.2500E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+93.5000E-03,+4.8614949E+00,-201.0050E-03,-201.0050E-03,+4.9864949E+00
+93.7500E-03,+4.9117462E+00,-201.0050E-03,-125.6281E-03,+5.0995603E+00
+94.0000E-03,+4.9243090E+00,-276.3819E-03,-201.0050E-03,+5.0869974E+00
+94.2500E-03,+5.0122487E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+94.5000E-03,+5.0373743E+00,-201.0050E-03,-175.8794E-03,+4.9864949E+00
+94.7500E-03,+4.8363693E+00,-201.0050E-03,-125.6281E-03,+5.0367462E+00
+95.0000E-03,+5.0373743E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+95.2500E-03,+5.0122487E+00,-226.1307E-03,-201.0050E-03,+4.9990577E+00
+95.5000E-03,+4.8363693E+00,-376.8844E-03,-175.8794E-03,+5.1498115E+00
+95.7500E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+96.0000E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+96.2500E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+96.5000E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+96.7500E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+97.0000E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+5.0493090E+00
+97.2500E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+97.5000E-03,+4.8363693E+00,-201.0050E-03,-175.8794E-03,+4.9613693E+00
+97.7500E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+98.0000E-03,+4.7233040E+00,-201.0050E-03,-201.0050E-03,+5.0869974E+00
+98.2500E-03,+4.8363693E+00,-364.3216E-03,-201.0050E-03,+4.9613693E+00
+98.5000E-03,+4.8363693E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+98.7500E-03,+4.6353643E+00,-326.6332E-03,-201.0050E-03,+5.1623743E+00
+99.0000E-03,+4.6353643E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+99.2500E-03,+4.8112437E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+99.5000E-03,+4.6353643E+00,-213.5678E-03,-201.0050E-03,+5.1623743E+00
+99.7500E-03,+4.6353643E+00,-201.0050E-03,-201.0050E-03,+5.0995603E+00
+100.0000E-03,+4.6353643E+00,-201.0050E-03,-201.0050E-03,+5.0869974E+00
+100.2500E-03,+4.6353643E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+100.5000E-03,+4.6353643E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+100.7500E-03,+4.6353643E+00,-201.0050E-03,-263.8191E-03,+4.9613693E+00
+101.0000E-03,+4.5222990E+00,-276.3819E-03,-201.0050E-03,+5.0493090E+00
+101.2500E-03,+4.4343593E+00,-201.0050E-03,-201.0050E-03,+4.9990577E+00
+101.5000E-03,+4.6353643E+00,-201.0050E-03,-12.5628E-03,+4.9864949E+00
+101.7500E-03,+4.4343593E+00,-201.0050E-03,-201.0050E-03,+5.0367462E+00
+102.0000E-03,+4.3212939E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+102.2500E-03,+4.4343593E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+102.5000E-03,+4.4343593E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+102.7500E-03,+4.4343593E+00,-263.8191E-03,-201.0050E-03,+5.0367462E+00
+103.0000E-03,+4.4343593E+00,-201.0050E-03,+0.0E+00,+4.9613693E+00
+103.2500E-03,+4.4092336E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+103.5000E-03,+4.2584799E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+103.7500E-03,+4.2333542E+00,-201.0050E-03,-201.0050E-03,+5.0995603E+00
+104.0000E-03,+4.2333542E+00,-201.0050E-03,-201.0050E-03,+5.0869974E+00
+104.2500E-03,+4.2333542E+00,-201.0050E-03,-163.3166E-03,+4.9990577E+00
+104.5000E-03,+4.2333542E+00,-376.8844E-03,-201.0050E-03,+4.9613693E+00
+104.7500E-03,+4.2333542E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+105.0000E-03,+4.2333542E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+105.2500E-03,+4.0700376E+00,-364.3216E-03,-201.0050E-03,+5.1623743E+00
+105.5000E-03,+4.2207914E+00,-213.5678E-03,-201.0050E-03,+4.9613693E+00
+105.7500E-03,+4.1077261E+00,-201.0050E-03,-201.0050E-03,+5.0995603E+00
+106.0000E-03,+4.0323492E+00,-314.0704E-03,-75.3769E-03,+4.9613693E+00
+106.2500E-03,+4.0323492E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+106.5000E-03,+4.0323492E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+106.7500E-03,+3.9067211E+00,-201.0050E-03,-125.6281E-03,+5.0995603E+00
+107.0000E-03,+3.9192839E+00,-201.0050E-03,-201.0050E-03,+5.0493090E+00
+107.2500E-03,+3.8690326E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+107.5000E-03,+3.8313442E+00,-201.0050E-03,-201.0050E-03,+5.1498115E+00
+107.7500E-03,+3.8313442E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+108.0000E-03,+3.8313442E+00,-201.0050E-03,-201.0050E-03,+5.0493090E+00
+108.2500E-03,+3.8313442E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+108.5000E-03,+3.8313442E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+108.7500E-03,+3.6303391E+00,-201.0050E-03,-62.8141E-03,+5.0367462E+00
+109.0000E-03,+3.6303391E+00,-276.3819E-03,-201.0050E-03,+5.0493090E+00
+109.2500E-03,+3.8062185E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+109.5000E-03,+3.6303391E+00,-201.0050E-03,-201.0050E-03,+5.1498115E+00
+109.7500E-03,+3.5675251E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+110.0000E-03,+3.6303391E+00,-201.0050E-03,-75.3769E-03,+4.9613693E+00
+110.2500E-03,+3.6052135E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+110.5000E-03,+3.6177763E+00,-201.0050E-03,-201.0050E-03,+5.1498115E+00
+110.7500E-03,+3.4293341E+00,-201.0050E-03,-125.6281E-03,+4.9613693E+00
+111.0000E-03,+3.4293341E+00,-201.0050E-03,-201.0050E-03,+5.0869974E+00
+111.2500E-03,+3.4293341E+00,-201.0050E-03,-201.0050E-03,+5.1372487E+00
+111.5000E-03,+3.4293341E+00,-201.0050E-03,-12.5628E-03,+4.9613693E+00
+111.7500E-03,+3.4293341E+00,-201.0050E-03,-201.0050E-03,+5.0995603E+00
+112.0000E-03,+3.2283291E+00,-201.0050E-03,-113.0653E-03,+5.0869974E+00
+112.2500E-03,+3.2283291E+00,-201.0050E-03,-25.1256E-03,+5.1372487E+00
+112.5000E-03,+3.2283291E+00,-376.8844E-03,-175.8794E-03,+5.1498115E+00
+112.7500E-03,+3.3037060E+00,-263.8191E-03,-201.0050E-03,+5.1623743E+00
+113.0000E-03,+3.1529522E+00,-276.3819E-03,-201.0050E-03,+5.0869974E+00
+113.2500E-03,+3.0650125E+00,-201.0050E-03,-201.0050E-03,+4.9990577E+00
+113.5000E-03,+3.0273241E+00,-213.5678E-03,-175.8794E-03,+4.9613693E+00
+113.7500E-03,+3.0273241E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+114.0000E-03,+3.0273241E+00,-276.3819E-03,-201.0050E-03,+4.9613693E+00
+114.2500E-03,+3.0021984E+00,-364.3216E-03,-163.3166E-03,+4.9990577E+00
+114.5000E-03,+2.8263190E+00,-201.0050E-03,-201.0050E-03,+4.9864949E+00
+114.7500E-03,+2.9016959E+00,-201.0050E-03,-201.0050E-03,+5.0367462E+00
+115.0000E-03,+2.9519472E+00,-201.0050E-03,-113.0653E-03,+5.0869974E+00
+115.2500E-03,+2.8263190E+00,-201.0050E-03,-201.0050E-03,+4.9990577E+00
+115.5000E-03,+2.8263190E+00,-201.0050E-03,-175.8794E-03,+4.9613693E+00
+115.7500E-03,+2.8263190E+00,-201.0050E-03,-125.6281E-03,+5.0367462E+00
+116.0000E-03,+2.8263190E+00,-201.0050E-03,-201.0050E-03,+5.0493090E+00
+116.2500E-03,+2.8011934E+00,-226.1307E-03,-25.1256E-03,+4.9613693E+00
+116.5000E-03,+2.6253140E+00,-376.8844E-03,-201.0050E-03,+4.9864949E+00
+116.7500E-03,+2.6253140E+00,-326.6332E-03,-201.0050E-03,+5.1623743E+00
+117.0000E-03,+2.5122487E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+117.2500E-03,+2.4243090E+00,-364.3216E-03,-201.0050E-03,+4.9613693E+00
+117.5000E-03,+2.6253140E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+117.7500E-03,+2.4243090E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+118.0000E-03,+2.4243090E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+118.2500E-03,+2.4243090E+00,-201.0050E-03,-163.3166E-03,+5.1372487E+00
+118.5000E-03,+2.4117462E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
+118.7500E-03,+2.3614949E+00,-201.0050E-03,-201.0050E-03,+4.9613693E+00
+119.0000E-03,+2.2233040E+00,-201.0050E-03,-201.0050E-03,+5.1623743E+00
