#Parameters = {CH=0.035; FL=16.5; FW=2.34; NotchLength=10.1; NotchWidth=1; PL=27.5; PW=40.5; SH=1.43; SL=61; SW=64; StripW=2.34; k=6.26}
#"Frequency / GHz"	"S1,1 (8) [Magnitude]"
#----------------------------------------
2.9312000274658	-0.099435332831996
2.9326000213623	-0.098821938537995
2.9340000152588	-0.098577927745636
2.9354000091553	-0.098708508705232
2.9368000030518	-0.099210071677527
2.9381999969482	-0.10007483783640
2.9395999908447	-0.10128675608822
2.9409999847412	-0.10282397180434
2.9423999786377	-0.10465662912745
2.9437999725342	-0.10675128923599
2.9451999664307	-0.10907057095747
2.9465999603271	-0.11156961414175
2.9479999542236	-0.11420301795552
2.9493999481201	-0.11691786498889
2.9507999420166	-0.11966554583453
2.9521999359131	-0.12239444328435
2.9535999298096	-0.12504769074425
2.9549999237061	-0.12757662204649
2.9563999176025	-0.12993288486069
2.9577999114990	-0.13206669535691
2.9591999053955	-0.13393871801071
2.9605998992920	-0.13550782981127
2.9619998931885	-0.13674323492852
2.9633998870850	-0.13761919461568
2.9647998809814	-0.13811553230003
2.9662001132965	-0.13821892791305
2.9676001071930	-0.13792555669856
2.9690001010895	-0.13723819331789
2.9704000949860	-0.13616623366599
2.9718000888824	-0.13472749498191
2.9732000827789	-0.13294726556029
2.9746000766754	-0.13085727860759
2.9760000705719	-0.12849486279528
2.9774000644684	-0.12590294514673
2.9788000583649	-0.12312906666864
2.9802000522614	-0.12022581270809
2.9816000461578	-0.11724744804146
2.9830000400543	-0.11424698195699
2.9844000339508	-0.11128701417196
2.9858000278473	-0.10841934938895
2.9872000217438	-0.10570134978147
2.9886000156403	-0.10318789640067
2.9900000095367	-0.10092362417036
2.9914000034332	-0.098958001894167
2.9927999973297	-0.097331159100424
2.9941999912262	-0.096074804700870
2.9955999851227	-0.095219624599856
2.9969999790192	-0.094783488893644
2.9983999729156	-0.094781829850690
2.9997999668121	-0.095220266379810
3.0011999607086	-0.096094754917668
3.0025999546051	-0.097396937714526
3.0039999485016	-0.099108038750738
3.0053999423981	-0.10120173682013
3.0067999362946	-0.10364479302191
3.0081999301910	-0.10639787931852
3.0095999240875	-0.10941568052750
3.0109999179840	-0.11264636089740
3.0123999118805	-0.11603547573508
3.0137999057770	-0.11952368439703
3.0151998996735	-0.12305148685021
3.0165998935699	-0.12655361828287
3.0179998874664	-0.12997048066167
3.0193998813629	-0.13323834971478
3.0208001136780	-0.13629956094713
3.0222001075745	-0.13909772213441
3.0236001014709	-0.14158166457229
3.0250000953674	-0.14370341313952
3.0264000892639	-0.14542929353120
3.0278000831604	-0.14672158928935
3.0292000770569	-0.14755884621328
3.0306000709534	-0.14792469702189
3.0320000648499	-0.14781429863205
3.0334000587463	-0.14722846902845
3.0348000526428	-0.14618082218471
3.0362000465393	-0.14469192360154
3.0376000404358	-0.14279022001015
3.0390000343323	-0.14051228464498
3.0404000282288	-0.13790614814592
3.0418000221252	-0.13502395173368
3.0432000160217	-0.13192082281130
3.0446000099182	-0.12866029775787
3.0460000038147	-0.12530942153459
3.0473999977112	-0.12193474066357
3.0487999916077	-0.11860835397356
3.0501999855042	-0.11539597271987
3.0515999794006	-0.11236763187826
3.0529999732971	-0.10958950034714
3.0543999671936	-0.10711868359090
3.0557999610901	-0.10501318690486
3.0571999549866	-0.10332522211542
3.0585999488831	-0.10209376625721
3.0599999427795	-0.10135800104803
3.0613999366760	-0.10114168230740
3.0627999305725	-0.10146156763157
3.0641999244690	-0.10232843053797
3.0655999183655	-0.10373991050284
3.0669999122620	-0.10568347235286
3.0683999061584	-0.10813975027675
3.0697999000549	-0.11107669560249
3.0711998939514	-0.11445710778967
3.0725998878479	-0.11823032675658
3.0739998817444	-0.12234207884970
3.0754001140594	-0.12673238893902
3.0768001079559	-0.13132962205019
3.0782001018524	-0.13606392124483
3.0796000957489	-0.14086065371244
3.0810000896454	-0.14563967029074
3.0824000835419	-0.15032344819096
3.0838000774384	-0.15483512577562
3.0852000713348	-0.15910102149309
3.0866000652313	-0.16304934814010
3.0880000591278	-0.16661389022122
3.0894000530243	-0.16973714787892
3.0908000469208	-0.17236649343890
3.0922000408173	-0.17446292204545
3.0936000347137	-0.17599115391243
3.0950000286102	-0.17692987260386
3.0964000225067	-0.17726933923801
3.0978000164032	-0.17701195806223
3.0992000102997	-0.17616954451283
3.1006000041962	-0.17476738746156
3.1019999980927	-0.17284294768057
3.1033999919891	-0.17043556501954
3.1047999858856	-0.16760939336602
3.1061999797821	-0.16442286967858
3.1075999736786	-0.16095156803303
3.1089999675751	-0.15727268755412
3.1103999614716	-0.15347115416844
3.1117999553680	-0.14963340980132
3.1131999492645	-0.14584814892914
3.1145999431610	-0.14220308555556
3.1159999370575	-0.13878568725313
3.1173999309540	-0.13568123160754
3.1187999248505	-0.13296811231800
3.1201999187469	-0.13072170178490
3.1215999126434	-0.12900852651951
3.1229999065399	-0.12788198982629
3.1243999004364	-0.12739588709835
3.1257998943329	-0.12758318519403
3.1271998882294	-0.12847454653367
3.1285998821259	-0.13007956709673
3.1300001144409	-0.13240436475109
3.1314001083374	-0.13543647883672
3.1328001022339	-0.13915286288902
3.1342000961304	-0.14352062167314
3.1356000900269	-0.14849110381571
3.1370000839233	-0.15400811162122
3.1384000778198	-0.16000143508766
3.1398000717163	-0.16639543427928
3.1412000656128	-0.17310576071692
3.1426000595093	-0.18004045085951
3.1440000534058	-0.18710052489368
3.1454000473022	-0.19418556370572
3.1468000411987	-0.20119651967258
3.1482000350952	-0.20803237587741
3.1496000289917	-0.21459131029686
3.1510000228882	-0.22077922329883
3.1524000167847	-0.22650770802633
3.1538000106812	-0.23169480205110
3.1552000045776	-0.23626955521542
3.1565999984741	-0.24017183551110
3.1579999923706	-0.24335391325799
3.1593999862671	-0.24578319503350
3.1607999801636	-0.24743510701991
3.1621999740601	-0.24830981099472
3.1635999679565	-0.24841818939110
3.1649999618530	-0.24778407051127
3.1663999557495	-0.24644918043656
3.1677999496460	-0.24447072895554
3.1691999435425	-0.24191741028258
3.1705999374390	-0.23887010828078
3.1719999313354	-0.23542280572809
3.1733999252319	-0.23167575868691
3.1747999191284	-0.22773866392825
3.1761999130249	-0.22372504539219
3.1775999069214	-0.21975468789324
3.1789999008179	-0.21594514128518
3.1803998947144	-0.21241566260675
3.1817998886108	-0.20928031396185
3.1831998825073	-0.20665070326530
3.1846001148224	-0.20463017229106
3.1860001087189	-0.20331362617570
3.1874001026154	-0.20278581531732
3.1888000965118	-0.20311908291511
3.1902000904083	-0.20437243844051
3.1916000843048	-0.20659356593940
3.1930000782013	-0.20981184561691
3.1944000720978	-0.21404098039429
3.1958000659943	-0.21928035483627
3.1972000598907	-0.22551279523799
3.1986000537872	-0.23270339003384
3.2000000476837	-0.24080260998299
