#Parameters = {CH=0.035; FL=16.5; FW=2.24; NotchLength=10.47; NotchWidth=2; PL=28.027; PW=36.415; SH=1.43; SL=61; SW=64; StripW=2.24; k=6.26}
"Frequency / GHz"	"VSWR1 (3) [Magnitude]"
3.0768001079559	186.77048254084
3.0782001018524	181.53122058686
3.0796000957489	177.54745982476
3.0810000896454	174.79379563002
3.0824000835419	173.25666185002
3.0838000774384	172.92584682087
3.0852000713348	173.81276616624
3.0866000652313	175.93988942144
3.0880000591278	179.34591036156
3.0894000530243	184.08252585724
3.0908000469208	190.20946447179
3.0922000408173	197.79837358085
3.0936000347137	206.91124167192
3.0950000286102	217.58993982361
3.0964000225067	229.82392743905
3.0978000164032	243.53265990128
3.0992000102997	258.51619220365
3.1006000041962	274.39411564176
3.1019999980927	290.56463626614
3.1033999919891	306.18672269010
3.1047999858856	320.18358918911
3.1061999797821	331.35272182494
3.1075999736786	338.55481766784
3.1089999675751	340.94535427197
3.1103999614716	338.15600646822
3.1117999553680	330.44253018257
3.1131999492645	318.60802518517
3.1145999431610	303.76574187590
3.1159999370575	287.15709737406
3.1173999309540	269.89928343857
3.1187999248505	252.92324222673
3.1201999187469	236.86127469211
3.1215999126434	222.12617715333
3.1229999065399	208.94692851040
3.1243999004364	197.41238456616
3.1257998943329	187.51516203448
3.1271998882294	179.22051434160
3.1285998821259	172.45161538977
3.1300001144409	167.13809789976
3.1314001083374	163.21042096503
3.1328001022339	160.62035065861
3.1342000961304	159.33380362847
3.1356000900269	159.34070612793
3.1370000839233	160.65471648310
3.1384000778198	163.31184611454
3.1398000717163	167.37800778513
3.1412000656128	172.93984362349
3.1426000595093	180.11068504737
3.1440000534058	189.02313502904
3.1454000473022	199.81431582167
3.1468000411987	212.61587314062
3.1482000350952	227.51765568686
3.1496000289917	244.51469386715
3.1510000228882	263.44375489954
3.1524000167847	283.87856082289
3.1538000106812	305.01130828380
3.1552000045776	325.59865125279
3.1565999984741	343.93974573258
3.1579999923706	358.06169345156
3.1593999862671	366.11023386902
3.1607999801636	366.83134600159
3.1621999740601	360.00240720378
3.1635999679565	346.48095116512
3.1649999618530	327.96604364777
3.1663999557495	306.47740019576
3.1677999496460	283.91191128584
3.1691999435425	261.74825173862
3.1705999374390	240.98205787511
3.1719999313354	222.17110512430
3.1733999252319	205.56396668141
3.1747999191284	191.19685474341
3.1761999130249	178.97760890722
3.1775999069214	168.76672354489
3.1789999008179	160.40563931743
3.1803998947144	153.74125025009
3.1817998886108	148.63948463313
3.1831998825073	144.99627263799
3.1846001148224	142.73567581593
3.1860001087189	141.81452850209
3.1874001026154	142.22414429927
3.1888000965118	143.98982651229
3.1902000904083	147.17290673343
3.1916000843048	151.87396981276
3.1930000782013	158.23593608658
3.1944000720978	166.44414234135
3.1958000659943	176.73050677951
3.1972000598907	189.36477823824
3.1986000537872	204.64070439924
3.2000000476837	222.84511154991
