Freq.	Vn00    Phase
2.86543960374484e+009	-1.25462571681098e+002	1.23074744461742e+002
2.86609947156366e+009	-1.25550396048396e+002	1.23026664027130e+002
2.86675949134015e+009	-1.25638096980122e+002	1.22978721369972e+002
2.86741966310931e+009	-1.25725674831732e+002	1.22930915895566e+002
2.86807998690615e+009	-1.25813129957163e+002	1.22883247012634e+002
2.86874046276566e+009	-1.25900462708838e+002	1.22835714133297e+002
2.86940109072287e+009	-1.25987673437682e+002	1.22788316673052e+002
2.87006187081280e+009	-1.26074762493122e+002	1.22741054050747e+002
2.87072280307049e+009	-1.26161730223100e+002	1.22693925688557e+002
2.87138388753097e+009	-1.26248576974082e+002	1.22646931011960e+002
2.87204512422931e+009	-1.26335303091065e+002	1.22600069449713e+002
2.87270651320055e+009	-1.26421908917584e+002	1.22553340433832e+002
2.87336805447977e+009	-1.26508394795723e+002	1.22506743399563e+002
2.87402974810203e+009	-1.26594761066121e+002	1.22460277785363e+002
2.87469159410242e+009	-1.26681008067980e+002	1.22413943032876e+002
2.87535359251603e+009	-1.26767136139076e+002	1.22367738586912e+002
2.87601574337797e+009	-1.26853145615764e+002	1.22321663895422e+002
2.87667804672332e+009	-1.26939036832987e+002	1.22275718409475e+002
2.87734050258722e+009	-1.27024810124282e+002	1.22229901583242e+002
2.87800311100477e+009	-1.27110465821793e+002	1.22184212873966e+002
2.87866587201113e+009	-1.27196004256272e+002	1.22138651741947e+002
2.87932878564141e+009	-1.27281425757094e+002	1.22093217650516e+002
2.87999185193077e+009	-1.27366730652257e+002	1.22047910066017e+002
2.88065507091437e+009	-1.27451919268395e+002	1.22002728457782e+002
2.88131844262736e+009	-1.27536991930784e+002	1.21957672298116e+002
2.88198196710493e+009	-1.27621948963350e+002	1.21912741062270e+002
2.88264564438224e+009	-1.27706790688675e+002	1.21867934228424e+002
2.88330947449448e+009	-1.27791517428006e+002	1.21823251277664e+002
2.88397345747686e+009	-1.27876129501262e+002	1.21778691693965e+002
2.88463759336457e+009	-1.27960627227041e+002	1.21734254964169e+002
2.88530188219283e+009	-1.28045010922625e+002	1.21689940577965e+002
2.88596632399686e+009	-1.28129280903994e+002	1.21645748027871e+002
2.88663091881188e+009	-1.28213437485825e+002	1.21601676809209e+002
2.88729566667313e+009	-1.28297480981503e+002	1.21557726420095e+002
2.88796056761586e+009	-1.28381411703131e+002	1.21513896361409e+002
2.88862562167531e+009	-1.28465229961530e+002	1.21470186136785e+002
2.88929082888676e+009	-1.28548936066252e+002	1.21426595252586e+002
2.88995618928545e+009	-1.28632530325585e+002	1.21383123217889e+002
2.89062170290669e+009	-1.28716013046559e+002	1.21339769544464e+002
2.89128736978574e+009	-1.28799384534953e+002	1.21296533746756e+002
2.89195318995790e+009	-1.28882645095302e+002	1.21253415341866e+002
2.89261916345847e+009	-1.28965795030906e+002	1.21210413849537e+002
2.89328529032277e+009	-1.29048834643833e+002	1.21167528792131e+002
2.89395157058610e+009	-1.29131764234927e+002	1.21124759694610e+002
2.89461800428380e+009	-1.29214584103817e+002	1.21082106084527e+002
2.89528459145119e+009	-1.29297294548918e+002	1.21039567491997e+002
2.89595133212363e+009	-1.29379895867445e+002	1.20997143449688e+002
2.89661822633646e+009	-1.29462388355413e+002	1.20954833492801e+002
2.89728527412503e+009	-1.29544772307645e+002	1.20912637159052e+002
2.89795247552471e+009	-1.29627048017782e+002	1.20870553988654e+002
2.89861983057089e+009	-1.29709215778285e+002	1.20828583524304e+002
2.89928733929894e+009	-1.29791275880443e+002	1.20786725311163e+002
2.89995500174424e+009	-1.29873228614379e+002	1.20744978896840e+002
2.90062281794221e+009	-1.29955074269057e+002	1.20703343831378e+002
2.90129078792824e+009	-1.30036813132286e+002	1.20661819667232e+002
2.90195891173776e+009	-1.30118445490730e+002	1.20620405959259e+002
2.90262718940618e+009	-1.30199971629910e+002	1.20579102264697e+002
2.90329562096894e+009	-1.30281391834212e+002	1.20537908143155e+002
2.90396420646148e+009	-1.30362706386893e+002	1.20496823156590e+002
2.90463294591924e+009	-1.30443915570086e+002	1.20455846869295e+002
2.90530183937767e+009	-1.30525019664809e+002	1.20414978847885e+002
2.90597088687226e+009	-1.30606018950967e+002	1.20374218661278e+002
2.90664008843846e+009	-1.30686913707359e+002	1.20333565880683e+002
2.90730944411175e+009	-1.30767704211684e+002	1.20293020079582e+002
2.90797895392763e+009	-1.30848390740549e+002	1.20252580833716e+002
2.90864861792160e+009	-1.30928973569470e+002	1.20212247721070e+002
2.90931843612915e+009	-1.31009452972884e+002	1.20172020321860e+002
2.90998840858580e+009	-1.31089829224147e+002	1.20131898218515e+002
2.91065853532707e+009	-1.31170102595547e+002	1.20091880995664e+002
2.91132881638849e+009	-1.31250273358305e+002	1.20051968240122e+002
2.91199925180560e+009	-1.31330341782583e+002	1.20012159540876e+002
2.91266984161394e+009	-1.31410308137485e+002	1.19972454489068e+002
2.91334058584907e+009	-1.31490172691071e+002	1.19932852677983e+002
2.91401148454655e+009	-1.31569935710353e+002	1.19893353703036e+002
2.91468253774196e+009	-1.31649597461307e+002	1.19853957161755e+002
2.91535374547086e+009	-1.31729158208875e+002	1.19814662653771e+002
2.91602510776884e+009	-1.31808618216973e+002	1.19775469780800e+002
2.91669662467151e+009	-1.31887977748493e+002	1.19736378146632e+002
2.91736829621446e+009	-1.31967237065310e+002	1.19697387357119e+002
2.91804012243331e+009	-1.32046396428290e+002	1.19658497020158e+002
2.91871210336367e+009	-1.32125456097288e+002	1.19619706745678e+002
2.91938423904118e+009	-1.32204416331163e+002	1.19581016145632e+002
2.92005652950146e+009	-1.32283277387772e+002	1.19542424833977e+002
2.92072897478017e+009	-1.32362039523986e+002	1.19503932426665e+002
2.92140157491295e+009	-1.32440702995686e+002	1.19465538541630e+002
2.92207432993546e+009	-1.32519268057775e+002	1.19427242798774e+002
2.92274723988338e+009	-1.32597734964178e+002	1.19389044819954e+002
2.92342030479238e+009	-1.32676103967850e+002	1.19350944228971e+002
2.92409352469815e+009	-1.32754375320780e+002	1.19312940651558e+002
2.92476689963638e+009	-1.32832549273995e+002	1.19275033715363e+002
2.92544042964277e+009	-1.32910626077565e+002	1.19237223049944e+002
2.92611411475303e+009	-1.32988605980612e+002	1.19199508286750e+002
2.92678795500288e+009	-1.33066489231307e+002	1.19161889059113e+002
2.92746195042805e+009	-1.33144276076882e+002	1.19124365002234e+002
2.92813610106427e+009	-1.33221966763632e+002	1.19086935753174e+002
2.92881040694728e+009	-1.33299561536918e+002	1.19049600950836e+002
2.92948486811283e+009	-1.33377060641173e+002	1.19012360235961e+002
2.93015948459669e+009	-1.33454464319911e+002	1.18975213251110e+002
2.93083425643462e+009	-1.33531772815722e+002	1.18938159640657e+002
2.93150918366240e+009	-1.33608986370287e+002	1.18901199050775e+002
2.93218426631581e+009	-1.33686105224375e+002	1.18864331129424e+002
2.93285950443064e+009	-1.33763129617852e+002	1.18827555526343e+002
2.93353489804269e+009	-1.33840059789683e+002	1.18790871893035e+002
2.93421044718778e+009	-1.33916895977937e+002	1.18754279882758e+002
2.93488615190171e+009	-1.33993638419794e+002	1.18717779150513e+002
2.93556201222032e+009	-1.34070287351546e+002	1.18681369353034e+002
2.93623802817944e+009	-1.34146843008601e+002	1.18645050148778e+002
2.93691419981490e+009	-1.34223305625492e+002	1.18608821197911e+002
2.93759052716257e+009	-1.34299675435877e+002	1.18572682162299e+002
2.93826701025829e+009	-1.34375952672546e+002	1.18536632705499e+002
2.93894364913794e+009	-1.34452137567422e+002	1.18500672492746e+002
2.93962044383738e+009	-1.34528230351570e+002	1.18464801190944e+002
2.94029739439251e+009	-1.34604231255196e+002	1.18429018468655e+002
2.94097450083920e+009	-1.34680140507656e+002	1.18393323996088e+002
2.94165176321338e+009	-1.34755958337458e+002	1.18357717445091e+002
2.94232918155093e+009	-1.34831684972264e+002	1.18322198489137e+002
2.94300675588777e+009	-1.34907320638899e+002	1.18286766803319e+002
2.94368448625984e+009	-1.34982865563352e+002	1.18251422064335e+002
2.94436237270306e+009	-1.35058319970778e+002	1.18216163950482e+002
2.94504041525337e+009	-1.35133684085509e+002	1.18180992141644e+002
2.94571861394673e+009	-1.35208958131051e+002	1.18145906319282e+002
2.94639696881908e+009	-1.35284142330090e+002	1.18110906166426e+002
2.94707547990641e+009	-1.35359236904500e+002	1.18075991367662e+002
2.94775414724467e+009	-1.35434242075341e+002	1.18041161609129e+002
2.94843297086985e+009	-1.35509158062866e+002	1.18006416578500e+002
2.94911195081795e+009	-1.35583985086525e+002	1.17971755964982e+002
2.94979108712496e+009	-1.35658723364970e+002	1.17937179459300e+002
2.95047037982689e+009	-1.35733373116055e+002	1.17902686753691e+002
2.95114982895975e+009	-1.35807934556843e+002	1.17868277541895e+002
2.95182943455957e+009	-1.35882407903610e+002	1.17833951519141e+002
2.95250919666237e+009	-1.35956793371847e+002	1.17799708382146e+002
2.95318911530421e+009	-1.36031091176264e+002	1.17765547829099e+002
2.95386919052113e+009	-1.36105301530797e+002	1.17731469559655e+002
2.95454942234918e+009	-1.36179424648606e+002	1.17697473274926e+002
2.95522981082443e+009	-1.36253460742083e+002	1.17663558677472e+002
2.95591035598296e+009	-1.36327410022857e+002	1.17629725471293e+002
2.95659105786085e+009	-1.36401272701791e+002	1.17595973361816e+002
2.95727191649418e+009	-1.36475048988993e+002	1.17562302055895e+002
2.95795293191905e+009	-1.36548739093816e+002	1.17528711261793e+002
2.95863410417157e+009	-1.36622343224861e+002	1.17495200689179e+002
2.95931543328787e+009	-1.36695861589982e+002	1.17461770049118e+002
2.95999691930405e+009	-1.36769294396291e+002	1.17428419054064e+002
2.96067856225625e+009	-1.36842641850159e+002	1.17395147417849e+002
2.96136036218061e+009	-1.36915904157218e+002	1.17361954855677e+002
2.96204231911329e+009	-1.36989081522370e+002	1.17328841084115e+002
2.96272443309043e+009	-1.37062174149785e+002	1.17295805821085e+002
2.96340670414820e+009	-1.37135182242910e+002	1.17262848785855e+002
2.96408913232278e+009	-1.37208106004465e+002	1.17229969699031e+002
2.96477171765034e+009	-1.37280945636454e+002	1.17197168282553e+002
2.96545446016708e+009	-1.37353701340163e+002	1.17164444259681e+002
2.96613735990919e+009	-1.37426373316167e+002	1.17131797354991e+002
2.96682041691289e+009	-1.37498961764331e+002	1.17099227294364e+002
2.96750363121438e+009	-1.37571466883814e+002	1.17066733804985e+002
2.96818700284989e+009	-1.37643888873072e+002	1.17034316615326e+002
2.96887053185566e+009	-1.37716227929863e+002	1.17001975455145e+002
2.96955421826791e+009	-1.37788484251248e+002	1.16969710055477e+002
2.97023806212290e+009	-1.37860658033596e+002	1.16937520148625e+002
2.97092206345689e+009	-1.37932749472586e+002	1.16905405468153e+002
2.97160622230615e+009	-1.38004758763211e+002	1.16873365748881e+002
2.97229053870693e+009	-1.38076686099781e+002	1.16841400726874e+002
2.97297501269554e+009	-1.38148531675925e+002	1.16809510139436e+002
2.97365964430825e+009	-1.38220295684598e+002	1.16777693725104e+002
2.97434443358136e+009	-1.38291978318079e+002	1.16745951223640e+002
2.97502938055119e+009	-1.38363579767976e+002	1.16714282376021e+002
2.97571448525404e+009	-1.38435100225234e+002	1.16682686924439e+002
2.97639974772625e+009	-1.38506539880128e+002	1.16651164612285e+002
2.97708516800414e+009	-1.38577898922276e+002	1.16619715184149e+002
2.97777074612405e+009	-1.38649177540637e+002	1.16588338385811e+002
2.97845648212233e+009	-1.38720375923514e+002	1.16557033964230e+002
2.97914237603534e+009	-1.38791494258558e+002	1.16525801667545e+002
2.97982842789944e+009	-1.38862532732773e+002	1.16494641245061e+002
2.98051463775102e+009	-1.38933491532514e+002	1.16463552447245e+002
2.98120100562644e+009	-1.39004370843496e+002	1.16432535025721e+002
2.98188753156210e+009	-1.39075170850791e+002	1.16401588733261e+002
2.98257421559441e+009	-1.39145891738837e+002	1.16370713323777e+002
2.98326105775976e+009	-1.39216533691435e+002	1.16339908552319e+002
2.98394805809457e+009	-1.39287096891755e+002	1.16309174175065e+002
2.98463521663526e+009	-1.39357581522340e+002	1.16278509949314e+002
2.98532253341828e+009	-1.39427987765108e+002	1.16247915633483e+002
2.98601000848006e+009	-1.39498315801350e+002	1.16217390987098e+002
2.98669764185704e+009	-1.39568565811743e+002	1.16186935770786e+002
2.98738543358570e+009	-1.39638737976343e+002	1.16156549746273e+002
2.98807338370248e+009	-1.39708832474592e+002	1.16126232676375e+002
2.98876149224387e+009	-1.39778849485322e+002	1.16095984324991e+002
2.98944975924635e+009	-1.39848789186756e+002	1.16065804457100e+002
2.99013818474642e+009	-1.39918651756510e+002	1.16035692838751e+002
2.99082676878056e+009	-1.39988437371598e+002	1.16005649237060e+002
2.99151551138529e+009	-1.40058146208433e+002	1.15975673420202e+002
2.99220441259713e+009	-1.40127778442830e+002	1.15945765157407e+002
2.99289347245259e+009	-1.40197334250010e+002	1.15915924218952e+002
2.99358269098822e+009	-1.40266813804600e+002	1.15886150376153e+002
2.99427206824056e+009	-1.40336217280639e+002	1.15856443401367e+002
2.99496160424615e+009	-1.40405544851578e+002	1.15826803067977e+002
2.99565129904155e+009	-1.40474796690283e+002	1.15797229150391e+002
2.99634115266333e+009	-1.40543972969039e+002	1.15767721424036e+002
2.99703116514807e+009	-1.40613073859553e+002	1.15738279665353e+002
2.99772133653235e+009	-1.40682099532953e+002	1.15708903651786e+002
2.99841166685276e+009	-1.40751050159794e+002	1.15679593161783e+002
2.99910215614590e+009	-1.40819925910061e+002	1.15650347974789e+002
2.99979280444839e+009	-1.40888726953168e+002	1.15621167871235e+002
3.00048361179683e+009	-1.40957453457963e+002	1.15592052632540e+002
3.00117457822786e+009	-1.41026105592731e+002	1.15563002041099e+002
3.00186570377810e+009	-1.41094683525195e+002	1.15534015880284e+002
3.00255698848421e+009	-1.41163187422520e+002	1.15505093934432e+002
3.00324843238283e+009	-1.41231617451313e+002	1.15476235988844e+002
3.00394003551062e+009	-1.41299973777629e+002	1.15447441829777e+002
3.00463179790426e+009	-1.41368256566971e+002	1.15418711244441e+002
3.00532371960041e+009	-1.41436465984291e+002	1.15390044020994e+002
3.00601580063576e+009	-1.41504602193998e+002	1.15361439948532e+002
3.00670804104701e+009	-1.41572665359954e+002	1.15332898817089e+002
3.00740044087085e+009	-1.41640655645480e+002	1.15304420417631e+002
3.00809300014401e+009	-1.41708573213357e+002	1.15276004542047e+002
3.00878571890319e+009	-1.41776418225832e+002	1.15247650983150e+002
3.00947859718512e+009	-1.41844190844613e+002	1.15219359534665e+002
3.01017163502655e+009	-1.41911891230878e+002	1.15191129991230e+002
3.01086483246421e+009	-1.41979519545275e+002	1.15162962148388e+002
3.01155818953485e+009	-1.42047075947924e+002	1.15134855802582e+002
3.01225170627524e+009	-1.42114560598420e+002	1.15106810751150e+002
3.01294538272215e+009	-1.42181973655835e+002	1.15078826792322e+002
3.01363921891235e+009	-1.42249315278719e+002	1.15050903725213e+002
3.01433321488264e+009	-1.42316585625104e+002	1.15023041349818e+002
3.01502737066980e+009	-1.42383784852508e+002	1.14995239467009e+002
3.01572168631064e+009	-1.42450913117932e+002	1.14967497878530e+002
3.01641616184198e+009	-1.42517970577866e+002	1.14939816386990e+002
3.01711079730062e+009	-1.42584957388291e+002	1.14912194795861e+002
3.01780559272341e+009	-1.42651873704681e+002	1.14884632909469e+002
3.01850054814717e+009	-1.42718719682003e+002	1.14857130532996e+002
3.01919566360876e+009	-1.42785495474724e+002	1.14829687472471e+002
3.01989093914503e+009	-1.42852201236808e+002	1.14802303534764e+002
3.02058637479284e+009	-1.42918837121721e+002	1.14774978527586e+002
3.02128197058906e+009	-1.42985403282432e+002	1.14747712259481e+002
3.02197772657058e+009	-1.43051899871416e+002	1.14720504539821e+002
3.02267364277427e+009	-1.43118327040657e+002	1.14693355178805e+002
3.02336971923704e+009	-1.43184684941647e+002	1.14666263987451e+002
3.02406595599580e+009	-1.43250973725391e+002	1.14639230777595e+002
3.02476235308745e+009	-1.43317193542408e+002	1.14612255361883e+002
3.02545891054892e+009	-1.43383344542733e+002	1.14585337553769e+002
3.02615562841714e+009	-1.43449426875920e+002	1.14558477167509e+002
3.02685250672905e+009	-1.43515440691042e+002	1.14531674018158e+002
3.02754954552160e+009	-1.43581386136695e+002	1.14504927921567e+002
3.02824674483173e+009	-1.43647263361000e+002	1.14478238694374e+002
3.02894410469643e+009	-1.43713072511604e+002	1.14451606154006e+002
3.02964162515266e+009	-1.43778813735682e+002	1.14425030118669e+002
3.03033930623740e+009	-1.43844487179940e+002	1.14398510407347e+002
3.03103714798764e+009	-1.43910092990616e+002	1.14372046839799e+002
3.03173515044038e+009	-1.43975631313483e+002	1.14345639236551e+002
3.03243331363264e+009	-1.44041102293850e+002	1.14319287418895e+002
3.03313163760142e+009	-1.44106506076564e+002	1.14292991208885e+002
3.03383012238375e+009	-1.44171842806013e+002	1.14266750429329e+002
3.03452876801666e+009	-1.44237112626128e+002	1.14240564903790e+002
3.03522757453719e+009	-1.44302315680382e+002	1.14214434456581e+002
3.03592654198240e+009	-1.44367452111796e+002	1.14188358912757e+002
3.03662567038935e+009	-1.44432522062937e+002	1.14162338098116e+002
3.03732495979509e+009	-1.44497525675926e+002	1.14136371839192e+002
3.03802441023671e+009	-1.44562463092431e+002	1.14110459963253e+002
3.03872402175128e+009	-1.44627334453676e+002	1.14084602298295e+002
3.03942379437591e+009	-1.44692139900441e+002	1.14058798673042e+002
3.04012372814770e+009	-1.44756879573062e+002	1.14033048916937e+002
3.04082382310374e+009	-1.44821553611436e+002	1.14007352860142e+002
3.04152407928117e+009	-1.44886162155021e+002	1.13981710333532e+002
3.04222449671710e+009	-1.44950705342835e+002	1.13956121168693e+002
3.04292507544868e+009	-1.45015183313464e+002	1.13930585197919e+002
3.04362581551305e+009	-1.45079596205061e+002	1.13905102254204e+002
3.04432671694736e+009	-1.45143944155344e+002	1.13879672171242e+002
3.04502777978877e+009	-1.45208227301603e+002	1.13854294783425e+002
3.04572900407445e+009	-1.45272445780703e+002	1.13828969925833e+002
3.04643038984158e+009	-1.45336599729077e+002	1.13803697434238e+002
3.04713193712735e+009	-1.45400689282738e+002	1.13778477145093e+002
3.04783364596894e+009	-1.45464714577274e+002	1.13753308895535e+002
3.04853551640357e+009	-1.45528675747854e+002	1.13728192523376e+002
3.04923754846845e+009	-1.45592572929226e+002	1.13703127867106e+002
3.04993974220080e+009	-1.45656406255720e+002	1.13678114765881e+002
3.05064209763785e+009	-1.45720175861253e+002	1.13653153059527e+002
3.05134461481683e+009	-1.45783881879326e+002	1.13628242588532e+002
3.05204729377500e+009	-1.45847524443027e+002	1.13603383194045e+002
3.05275013454960e+009	-1.45911103685035e+002	1.13578574717872e+002
3.05345313717791e+009	-1.45974619737619e+002	1.13553817002471e+002
3.05415630169719e+009	-1.46038072732642e+002	1.13529109890951e+002
3.05485962814473e+009	-1.46101462801559e+002	1.13504453227068e+002
3.05556311655782e+009	-1.46164790075424e+002	1.13479846855220e+002
3.05626676697374e+009	-1.46228054684886e+002	1.13455290620446e+002
3.05697057942982e+009	-1.46291256760195e+002	1.13430784368422e+002
3.05767455396337e+009	-1.46354396431201e+002	1.13406327945456e+002
3.05837869061170e+009	-1.46417473827357e+002	1.13381921198488e+002
3.05908298941216e+009	-1.46480489077722e+002	1.13357563975082e+002
3.05978745040208e+009	-1.46543442310957e+002	1.13333256123430e+002
3.06049207361881e+009	-1.46606333655334e+002	1.13308997492340e+002
3.06119685909972e+009	-1.46669163238732e+002	1.13284787931241e+002
3.06190180688217e+009	-1.46731931188641e+002	1.13260627290174e+002
3.06260691700353e+009	-1.46794637632164e+002	1.13236515419793e+002
3.06331218950119e+009	-1.46857282696017e+002	1.13212452171357e+002
3.06401762441254e+009	-1.46919866506531e+002	1.13188437396733e+002
3.06472322177498e+009	-1.46982389189656e+002	1.13164470948389e+002
3.06542898162593e+009	-1.47044850870957e+002	1.13140552679389e+002
3.06613490400280e+009	-1.47107251675622e+002	1.13116682443398e+002
3.06684098894302e+009	-1.47169591728460e+002	1.13092860094668e+002
3.06754723648403e+009	-1.47231871153900e+002	1.13069085488045e+002
3.06825364666326e+009	-1.47294090076000e+002	1.13045358478959e+002
3.06896021951818e+009	-1.47356248618441e+002	1.13021678923425e+002
3.06966695508624e+009	-1.47418346904532e+002	1.12998046678040e+002
3.07037385340492e+009	-1.47480385057213e+002	1.12974461599976e+002
3.07108091451169e+009	-1.47542363199052e+002	1.12950923546982e+002
3.07178813844404e+009	-1.47604281452251e+002	1.12927432377378e+002
3.07249552523947e+009	-1.47666139938644e+002	1.12903987950055e+002
3.07320307493548e+009	-1.47727938779700e+002	1.12880590124467e+002
3.07391078756959e+009	-1.47789678096526e+002	1.12857238760636e+002
3.07461866317932e+009	-1.47851358009865e+002	1.12833933719140e+002
3.07532670180220e+009	-1.47912978640100e+002	1.12810674861119e+002
3.07603490347577e+009	-1.47974540107256e+002	1.12787462048264e+002
3.07674326823757e+009	-1.48036042530998e+002	1.12764295142823e+002
3.07745179612517e+009	-1.48097486030635e+002	1.12741174007589e+002
3.07816048717613e+009	-1.48158870725122e+002	1.12718098505905e+002
3.07886934142802e+009	-1.48220196733061e+002	1.12695068501656e+002
3.07957835891843e+009	-1.48281464172699e+002	1.12672083859270e+002
3.08028753968494e+009	-1.48342673161934e+002	1.12649144443713e+002
3.08099688376516e+009	-1.48403823818316e+002	1.12626250120486e+002
3.08170639119670e+009	-1.48464916259045e+002	1.12603400755625e+002
3.08241606201717e+009	-1.48525950600973e+002	1.12580596215696e+002
3.08312589626421e+009	-1.48586926960611e+002	1.12557836367794e+002
3.08383589397543e+009	-1.48647845454121e+002	1.12535121079537e+002
3.08454605518850e+009	-1.48708706197327e+002	1.12512450219068e+002
3.08525637994105e+009	-1.48769509305708e+002	1.12489823655050e+002
3.08596686827076e+009	-1.48830254894405e+002	1.12467241256663e+002
3.08667752021528e+009	-1.48890943078222e+002	1.12444702893603e+002
3.08738833581230e+009	-1.48951573971621e+002	1.12422208436079e+002
3.08809931509951e+009	-1.49012147688733e+002	1.12399757754807e+002
3.08881045811459e+009	-1.49072664343351e+002	1.12377350721016e+002
3.08952176489526e+009	-1.49133124048937e+002	1.12354987206435e+002
3.09023323547923e+009	-1.49193526918620e+002	1.12332667083298e+002
3.09094486990422e+009	-1.49253873065198e+002	1.12310390224340e+002
3.09165666820795e+009	-1.49314162601139e+002	1.12288156502792e+002
3.09236863042817e+009	-1.49374395638584e+002	1.12265965792380e+002
3.09308075660263e+009	-1.49434572289348e+002	1.12243817967326e+002
3.09379304676907e+009	-1.49494692664917e+002	1.12221712902338e+002
3.09450550096528e+009	-1.49554756876457e+002	1.12199650472616e+002
3.09521811922901e+009	-1.49614765034808e+002	1.12177630553844e+002
3.09593090159805e+009	-1.49674717250488e+002	1.12155653022189e+002
3.09664384811020e+009	-1.49734613633695e+002	1.12133717754299e+002
3.09735695880325e+009	-1.49794454294310e+002	1.12111824627302e+002
3.09807023371501e+009	-1.49854239341892e+002	1.12089973518801e+002
3.09878367288329e+009	-1.49913968885686e+002	1.12068164306874e+002
3.09949727634593e+009	-1.49973643034619e+002	1.12046396870070e+002
3.10021104414076e+009	-1.50033261897305e+002	1.12024671087407e+002
3.10092497630562e+009	-1.50092825582045e+002	1.12002986838373e+002
3.10163907287837e+009	-1.50152334196827e+002	1.11981344002916e+002
3.10235333389686e+009	-1.50211787849329e+002	1.11959742461452e+002
3.10306775939896e+009	-1.50271186646919e+002	1.11938182094853e+002
3.10378234942255e+009	-1.50330530696655e+002	1.11916662784453e+002
3.10449710400552e+009	-1.50389820105290e+002	1.11895184412039e+002
3.10521202318577e+009	-1.50449054979271e+002	1.11873746859854e+002
3.10592710700120e+009	-1.50508235424737e+002	1.11852350010591e+002
3.10664235548971e+009	-1.50567361547527e+002	1.11830993747394e+002
3.10735776868924e+009	-1.50626433453174e+002	1.11809677953854e+002
3.10807334663771e+009	-1.50685451246913e+002	1.11788402514006e+002
3.10878908937307e+009	-1.50744415033675e+002	1.11767167312330e+002
3.10950499693325e+009	-1.50803324918094e+002	1.11745972233746e+002
3.11022106935623e+009	-1.50862181004506e+002	1.11724817163612e+002
3.11093730667995e+009	-1.50920983396949e+002	1.11703701987724e+002
3.11165370894241e+009	-1.50979732199166e+002	1.11682626592312e+002
3.11237027618157e+009	-1.51038427514605e+002	1.11661590864040e+002
3.11308700843543e+009	-1.51097069446421e+002	1.11640594690001e+002
3.11380390574200e+009	-1.51155658097475e+002	1.11619637957717e+002
3.11452096813928e+009	-1.51214193570339e+002	1.11598720555137e+002
3.11523819566528e+009	-1.51272675967292e+002	1.11577842370633e+002
3.11595558835805e+009	-1.51331105390326e+002	1.11557003293002e+002
3.11667314625560e+009	-1.51389481941145e+002	1.11536203211459e+002
3.11739086939599e+009	-1.51447805721163e+002	1.11515442015640e+002
3.11810875781727e+009	-1.51506076831513e+002	1.11494719595594e+002
3.11882681155749e+009	-1.51564295373038e+002	1.11474035841788e+002
3.11954503065474e+009	-1.51622461446301e+002	1.11453390645099e+002
3.12026341514709e+009	-1.51680575151580e+002	1.11432783896817e+002
3.12098196507263e+009	-1.51738636588874e+002	1.11412215488638e+002
3.12170068046945e+009	-1.51796645857898e+002	1.11391685312668e+002
3.12241956137566e+009	-1.51854603058090e+002	1.11371193261416e+002
3.12313860782937e+009	-1.51912508288608e+002	1.11350739227793e+002
3.12385781986871e+009	-1.51970361648334e+002	1.11330323105113e+002
3.12457719753182e+009	-1.52028163235872e+002	1.11309944787088e+002
3.12529674085682e+009	-1.52085913149551e+002	1.11289604167829e+002
3.12601644988187e+009	-1.52143611487427e+002	1.11269301141841e+002
3.12673632464513e+009	-1.52201258347282e+002	1.11249035604022e+002
3.12745636518476e+009	-1.52258853826623e+002	1.11228807449664e+002
3.12817657153895e+009	-1.52316398022690e+002	1.11208616574448e+002
3.12889694374587e+009	-1.52373891032449e+002	1.11188462874442e+002
3.12961748184372e+009	-1.52431332952600e+002	1.11168346246101e+002
3.13033818587070e+009	-1.52488723879571e+002	1.11148266586267e+002
3.13105905586502e+009	-1.52546063909526e+002	1.11128223792161e+002
3.13178009186490e+009	-1.52603353138361e+002	1.11108217761387e+002
3.13250129390857e+009	-1.52660591661706e+002	1.11088248391929e+002
3.13322266203427e+009	-1.52717779574928e+002	1.11068315582146e+002
3.13394419628025e+009	-1.52774916973130e+002	1.11048419230776e+002
3.13466589668475e+009	-1.52832003951153e+002	1.11028559236928e+002
3.13538776328605e+009	-1.52889040603575e+002	1.11008735500084e+002
3.13610979612241e+009	-1.52946027024715e+002	1.10988947920099e+002
3.13683199523212e+009	-1.53002963308631e+002	1.10969196397194e+002
3.13755436065347e+009	-1.53059849549126e+002	1.10949480831958e+002
3.13827689242475e+009	-1.53116685839740e+002	1.10929801125346e+002
3.13899959058427e+009	-1.53173472273760e+002	1.10910157178677e+002
3.13972245517036e+009	-1.53230208944216e+002	1.10890548893630e+002
3.14044548622133e+009	-1.53286895943883e+002	1.10870976172247e+002
3.14116868377552e+009	-1.53343533365283e+002	1.10851438916927e+002
3.14189204787128e+009	-1.53400121300683e+002	1.10831937030429e+002
3.14261557854695e+009	-1.53456659842101e+002	1.10812470415864e+002
3.14333927584090e+009	-1.53513149081301e+002	1.10793038976698e+002
3.14406313979150e+009	-1.53569589109797e+002	1.10773642616751e+002
3.14478717043712e+009	-1.53625980018856e+002	1.10754281240192e+002
3.14551136781615e+009	-1.53682321899495e+002	1.10734954751540e+002
3.14623573196700e+009	-1.53738614842482e+002	1.10715663055660e+002
3.14696026292805e+009	-1.53794858938341e+002	1.10696406057765e+002
3.14768496073773e+009	-1.53851054277349e+002	1.10677183663411e+002
3.14840982543447e+009	-1.53907200949537e+002	1.10657995778497e+002
3.14913485705668e+009	-1.53963299044695e+002	1.10638842309263e+002
